OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
538406,43259542,,DEFAULT,1773795600000,1774031700000,firesponse,52,52,TXTIC,,,,,,Moderate,,,,Human,Debris and open burning,Machine pile/slash,,,1773778920000,Type 5 Incident,,,,,,,,SACC,,,,,,Wood 2604,,WF,FI,32.899214,-95.337717,,,{1D37ECD9-3A1E-4D54-A79A-97050F12C384},,0,,,0,,,0,1,262604,firesponse,100,,,Wood,TXTIC,48499,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2026-TXTXS-262604,No Decision,,,,1773784029453,1774031779557,0,,,{12AB9B9F-296A-40C9-918F-03331EF495AB},366a7561-d277-4364-b90f-27e4e0f57fd2,Type 5 Incident,-95.33641667,32.90815
538423,43259559,,DEFAULT,,,wildcade,20,0.1,MTDDC,,,,,,,,,,Undetermined,,,,,1773161340000,,,,,,,,,NRCC,,,,,,LG28 6036,,WF,FI,46.29635,-112.74794,,,{B8DE10F5-14E8-42DF-95AB-1F9ED64ECFF3},,0,,,0,,,,1,266036,wildcade,,,,Powell,MTDDC,30077,,,,Private,Private,,,,,,,NR08,C&L,MTLG28,US-MT,,,,,,2026-MTLG28-266036,No Decision,,,,1773786515773,1773955132557,0,,,{411BAFD8-83E2-44B8-A88C-5A4FAB094F9A},d2bffb34-303c-48f1-8f53-00330e09cb6c,,-112.74794,46.29635
538442,43259579,,DEFAULT,,,ics209,174,,ARAOC,980,,,,,Minimal,,,,Human,,,,,1773776700000,,,0,100,0,0,,,SACC,1773870742000,1773838800000,1773870300000,F,Type 4 IC,H&L,"2 Miles NE from Chewey, OK",WF,FI,,,,,{D8B942B2-1753-4A11-8FFE-9F0EA2630EA4},,0,,,0,,,0,1,00260511,ics209,100,100,Chewey,Adair,ARAOC,40001,,,,Private,Private,,,,,,,SA17A,DVF,OKOKS,US-OK,,,Timber (Litter and Understory),Short Grass (1 foot),1,2026-OKOKS-00260511,No Decision,,,,1773792523330,1773870742623,0,,,{2E836459-9ADF-4B8D-9EEA-0CD00C467260},38c05638-0e22-4bc0-a163-83023ea8fa3c,Type 5 Incident,-94.7377778,36.1272222
538444,43259581,,DEFAULT,1773801449000,1773804309000,firesponse,10.38,10.38,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Burning personal items,,,1773789420000,Type 5 Incident,,,,,,,,SACC,,,,,,Liberty 2616,,WF,FI,30.22754918,-94.86371851,,,{072519D2-3D41-4740-B6B1-0F76C2D88E46},,0,,,0,,,0,1,262616,firesponse,100,,,Liberty,TXTIC,48291,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-262616,No Decision,,,,1773793205250,1773936393053,0,,,{B5759D0D-5580-412F-B7F4-AFF9EA069D3D},fc5995eb-96a5-4242-9e93-1ae7c507db27,Type 5 Incident,-94.87133333,30.23565
538490,43259627,,DEFAULT,,,wildcade,308,308,PAMACC,625.5,,,,,Active,,Wind Driven Runs,,Human,,,,,1773518700000,,,0,100,0,0,,,EACC,1773838307000,1773520200000,1773693000000,F,Type 4 IC,Low Gap Hollow,"1 Miles NW from Stonecoal, WV",WF,FI,37.89018,-82.429378,,,{A7A5979D-F831-40C4-830D-8B94ED46A7E7},,0,,,0,,,0,1,000120,ics209,100,100,Kermit,Wayne,PAMACC,54099,,,,Private,Private,,,,,,,SA27,DVF,WVWVS,US-WV,,,Hardwood Litter,Hardwood Litter,,2026-WVWVS-000120,No Decision,,,,1773837013697,1773838307443,0,,,{BF0ABB2D-E152-4598-88FC-60FA6886B343},b799c903-1a13-4285-8664-7b546b47f04e,Type 4 Incident,-82.429378,37.89018
538500,43259636,,DEFAULT,,,wildcade,1026.8,1026.8,ARAOC,1000,,,,,Minimal,,Flanking,Flanking,Undetermined,,,SKJJ,,1773788400000,,,0,100,0,0,PA,1542,SACC,1774289767000,1774263600000,1774288800000,F,Type 4 IC,RATTLESNAKE HOLLOW,"6 Miles N from Hanna, OK",WF,FI,35.285278,-95.921667,,,{6BE06064-B547-4493-9F12-2BDB3277E604},,0,1,,0,,,0,1,000969,ics209,100,100,,McIntosh,ARAOC,40091,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,Hardwood Litter,Tall Grass (2.5 feet),17,2026-OKOMA-000969,No Decision,,,,1773839145060,1774289767233,0,,,{18683D16-264D-4C2E-8AF1-6EB7EED243F7},4277c610-8cad-4cf8-80f2-5057bcad0e05,Type 5 Incident,-95.921667,35.285278
538517,43259654,,DEFAULT,1774875600000,1775023200000,wildcade,84,84,COPBC,,,,,,,,,,Human,,,SKJL,,1773792720000,,1775052000000,,,,,PA,1542,RMCC,,,,,,6 Foxtrot 26,,WF,FI,39.265423,-95.841234,,,{CA96F987-9D7B-457B-8D9B-6E0DDF468643},,0,1,0,0,0,0,,1,000292,wildcade,,,,Jackson,COPBC,20085,,,,Private,Private,,,,,,,RM28,BIA,KSHOA,US-KS,,,,,,2026-KSHOA-000292,No Decision,,,,1773841413140,1775059558843,0,,,{B6B38484-0118-411F-8D54-6FABC1F41B28},24987294-18e5-4f6f-aafc-dc7a033994a4,,-95.841234,39.265423
538524,43259659,,DEFAULT,,,wildcade,152.48,0.1,LALIC,3000,,,,,Active,Wind Driven Runs,Isolated Torching,Wind Driven Runs,Undetermined,,,,,1773772980000,,,0,100,0,0,,,SACC,1773842805000,1773773100000,1773793800000,F,Type 5 IC,Baker,"4 Miles SE from Rodessa, LA",WF,FI,32.95719,-93.93781,,,{224F5433-E95D-4CC7-BFC1-0D241AC77378},,0,,,0,,,0,1,000118,wildcade,100,100,Rodessa,Caddo,LALIC,22017,,,,Private,Private,,,,,,,SA19,DOF,LALAS,US-LA,,,Timber (Litter and Understory),Closed Timber Litter,7,2026-LALAS-000118,No Decision,,,,1773842062903,1773866380823,0,,,{27E2B7CD-30C1-4B4C-85F4-F8D4EDBAABC1},39db17a1-cd9c-41ec-895e-4a9f525b2ac1,Type 5 Incident,-93.93781,32.95719
538540,43259676,,DEFAULT,1773957600000,,wildcade,1600,1600,COPBC,0,,,,,Minimal,,,,Human,,,,,1773710280000,,,0,100,0,0,,,RMCC,1774044157000,1773849600000,1773957600000,F,Type 5 IC,Nineteen,"6 Miles SE from Fountain, CO",WF,FI,38.62446,-104.789217,,,{A554E12E-5685-457C-9155-8A48461E0AAD},,0,1,0,0,0,0,0,1,000295,wildcade,100,100,Fort Carson,El Paso,COPBC,08041,,,,DOD,Federal,,,,,,,RM27,USA,COFCQ,US-CO,,,Short Grass (1 foot),,,2026-COFCQ-000295,No Decision,,,,1773844641060,1774468916853,0,,,{04ABF914-D17E-4FC8-9163-EE07232E7FF5},21b56df1-fb78-4497-938d-a0e689cab943,Type 5 Incident,-104.789217,38.62446
538558,43259695,,DEFAULT,1773943200000,1773943200000,wildcade,11.2,2,MTLEC,,,,,,,,,,Undetermined,,,SKLV,,1773762240000,,1773954000000,,,,,,,NRCC,,,,,,Savoy,,WF,FI,48.426677,-108.310062,,,{324ACA0C-2F84-4AE9-B6E3-88348AAAFE63},,0,1,0,0,0,0,,1,000040,wildcade,,,,Phillips,MTLEC,30071,,,,State,State,,,,,,,NR13,C&L,MTLG11,US-MT,,,,,,2026-MTLG11-000040,No Decision,,,,1773848014653,1774968263553,0,,,{1ABF97A6-09B4-4C88-A5EA-90592007BE26},2df90298-7f47-4537-be52-b2082906b813,,-108.304833,48.424
538577,43259714,,ICS209,,,wildcade,7385,50,COPBC,3864870,,,,,Minimal,Smoldering,Single Tree Torching,Group Torching,Human,,,SKJX,,1773848326000,,,0,100,0,0,PF,1542,RMCC,1775163402000,1774906200000,1775161800000,F,Type 4 IC,24,"8 Miles NE from Penrose, CO",WF,FI,38.527029,-104.963722,,,{BBCC3AE1-9964-46A0-A7FE-2D2D65F47FF3},,0,1,0,0,0,0,0,1,000296,ics209,100,100,Fort Carson,Fremont,COPBC,08043,,,,DOD,Federal,,,,,,,RM18,USA,COFCQ,US-CO,,,Tall Grass (2.5 feet),Brush (2 feet),1,2026-COFCQ-000296,No Decision,,,,1773853876670,1775163402667,0,,,{11D14430-DEB8-4F9F-A58B-E53C4A27712F},c08de4b0-523a-49f2-8830-19b2541da303,Type 4 Incident,-104.963722,38.527029
538609,43259746,,DEFAULT,1773862200000,1773867600000,wildcade,11,6,NMABC,,,,,,,,,,Human,,,SKLU,,1773859141000,,1773955620000,,,,,,,SWCC,,,,,,SHEEP,,WF,FI,34.942883,-106.692337,,,{07D64409-3D0E-4944-895E-0CA7EEB0AA57},,0,1,,0,1,,,1,000115,wildcade,,,,Bernalillo,NMABC,35001,BIA,NMSPA,,BIA,Federal,,,,,,,SW09,BIA,NMSPA,US-NM,,,,,,2026-NMSPA-000115,No Decision,,,,1773860473950,1773956554517,0,,,{9174071D-11EA-4D5C-BED7-168C2AF0EE78},973716b3-ea41-4136-b93b-eee0e5a4620b,,-106.691667,34.945278
538622,43259759,,DEFAULT,1774541400000,1774850400000,wildcade,385,2,SDGPC,450000,,,,,Minimal,,Wind Driven Runs,,Undetermined,,,SKKL,,1773861707000,,,0,100,0,0,P2,0203,RMCC,1775163401000,1774540800000,1775162700000,F,Type 4 IC,Coyote Flats,"2 Miles E from Rockerville, SD",WF,FI,43.947758,-103.312376,,,{A96DCBF7-2CA5-40A0-9577-3CB000012DDB},,0,1,0,0,0,0,0,1,260170,ics209,100,100,Rockerville,Pennington,SDGPC,46103,USFS,SDBKF,,USFS,Federal,,,,,,,RM05,USFS,SDBKF,US-SD,,,Short Grass (1 foot),Timber (Grass and Understory),28,2026-SDBKF-260170,No Decision,,,,1773862953177,1775163401780,0,,,{E5B484E2-0C92-4383-9400-1D2D5594DB86},2db04273-2d27-4324-b464-adbb612d8d23,Type 3 Incident,-103.31749,43.95356
538626,43259763,,DEFAULT,1774295160000,1774295160000,wildcade,1000,0.01,LALIC,17296.88,,,,,Minimal,Spotting,Torching,Running,Undetermined,,,,,1773858600000,,1774295160000,100,0,0,0,,,SACC,1774271403000,1774112400000,1774215000000,F,Type 5 IC,Sunset,"5 Miles N from Winnfield, LA",WF,FI,32.00663,-92.58119,,,{5ACF56AB-6D62-4C6F-BA1C-908929E33071},,0,,,0,,,0,1,000121,wildcade,100,100,Winnfield,Winn,LALIC,22127,,,,Private,Private,,,,,,,SA19,DOF,LALAS,US-LA,,,Timber (Grass and Understory),Medium Logging Slash,1,2026-LALAS-000121,No Decision,,,,1773863533683,1774295477307,0,,,{455851F0-36EE-4714-B176-C8B1871B8A5D},0e67bb1a-1609-4326-95e6-571883affcbb,Type 4 Incident,-92.58119,32.00663
538640,43259777,,DEFAULT,1773868500000,1773873000000,wildcade,31.8,125,NMADC,,,,,,,,,,Human,,,SKKA,,1773864360000,,1773875400000,,,,,PN,1542,SWCC,,,,,,NORTH SYCAMORE,,WF,FI,33.43439,-104.55817,,,{06E9033E-78F4-4154-BE5B-2187C482B229},,0,1,,0,,,,1,000121,wildcade,,,,Chaves,NMADC,35005,,,,Private,Private,,,,,,,SW14N,SF,NMN5S,US-NM,,,,,,2026-NMN5S-000121,No Decision,,,,1773866453710,1773875453043,0,,,{DF046145-4A1B-4065-9D1D-AAB835B6F6CD},3000948a-bef5-421f-8b53-073a9544d8bd,,-104.557367,33.463233
538641,43259778,,DEFAULT,1774114080000,,wildcade,598,0.1,MTHDC,100000,,,,,Minimal,,Creeping,Isolated Torching,Human,,,SKKB,,1773860384000,,,0,100,0,0,PN,1542,NRCC,1774117474000,1774044000000,1774116900000,F,Type 5 IC,Panama,"11 Miles E from Cardwell, MT",WF,FI,45.898161,-111.84693,,,{C3EB4247-837A-4C21-B1E6-EB8E21D50773},,0,1,,0,1,,0,1,000099,wildcade,100,100,,Jefferson,MTHDC,30043,,,,Private,Private,,,,,,,NR09,C&L,MTLG51,US-MT,,,Timber (Grass and Understory),Short Grass (1 foot),5,2026-MTLG51-000099,No Decision,,,,1773867029477,1774306476190,0,,,{C9F4215E-41C8-4ABC-A285-E9F8FE33113C},88421e30-eb54-4724-8a91-586fad6c06ce,Type 4 Incident,-111.837367,45.909067
538650,43259787,,DEFAULT,1774418400000,1774465140000,wildcade,65,0.1,COPBC,,,,,,,,,,Human,,,SKKK,,1773864743000,,1774465200000,,,,,PN,1542,RMCC,,,,,,Buttermilk,,WF,FI,38.186246,-105.622913,,,{A402DF44-0EF2-4FBE-B49B-061687D7C78C},,0,1,0,0,0,0,,1,000299,wildcade,,,,Custer,COPBC,08027,,,,Private,Private,,,,,,,RM22,C&L,COCUX,US-CO,,,,,,2026-COCUX-000299,No Decision,,,,1773868472120,1775060671137,0,,,{D6946926-279F-4116-8759-671BBCCA8522},c304fbf7-21d4-4de8-ba91-fc30a2264995,,-105.610556,38.18
538658,43259795,,DEFAULT,1774458000000,1774630800000,wildcade,5000,5000,ARAOC,,,,,,,,,,Undetermined,,,SKKE,,1773869703000,,1774803600000,,,,,PA,1542,SACC,,,,,,DRUMMOND,,WF,FI,36.3578,-96.3132,,,{2F4D8F6D-F38A-47FB-B4E4-FA449B276A7A},,0,1,0,0,0,0,,1,000981,wildcade,,,,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,,,,2026-OKOSA-000981,No Decision,,,,1773869735890,1775246965290,0,,,{542A1AB7-51B0-4CE8-B396-319AB294099A},fe02e9e2-93df-41f5-8a3f-7adfbdcd759a,Type 4 Incident,-96.3132,36.3578
538669,43259805,,DEFAULT,1773880980000,1774187400000,firesponse,24,24,TXTIC,,,,,,Moderate,,,,Human,Debris and open burning,Escaped Prescribed Burn,,,1773839700000,Type 5 Incident,,,,,,,,SACC,,,,,,San Jacinto 2632,,WF,FI,30.66583333,-95.19972222,,,{3C91DC1B-55A4-4D67-9D2B-85BDC925DE99},,0,,,0,,,0,1,262632,firesponse,100,,,San Jacinto,TXTIC,48407,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-262632,No Decision,,,,1773872318793,1774187697750,0,,,{C455AF59-50EF-487F-B0ED-89E0C2874E1F},ff6ad976-39a9-46f0-b0e0-be71f0a514d0,Type 5 Incident,-95.1916,30.66066667
538678,43259814,,DEFAULT,1774208094000,,firesponse,251,251,TXTIC,0,,,,,Minimal,,Flanking,,Human,Equipment and vehicle use,,,,1773871196000,Type 3 Incident,,0,100,0,0,,,SACC,1773969504000,1773925200000,1773968400000,F,Type 3 IC,Bright Lights,"10 Miles SE from Claude, TX",WF,FI,35.084507,-101.292028,,,{43368E21-DEE1-495E-9E65-6541187AC2E8},,0,,,0,,,0,1,262680,firesponse,100,100,Claude,Armstrong,TXTIC,48011,SFS,TXTXS,,Private,Private,,,,,,,SA01,SFS,TXTXS,US-TX,,,Short Grass (1 foot),Brush (2 feet),39,2026-TXTXS-262680,No Decision,,,,1773874119200,1774488216447,0,,,{9DC40E5D-EAF4-4CBF-B680-A843A2ED7038},409a543d-d996-4695-bd5e-e657adb9b471,Type 3 Incident,-101.29658,35.037224
538688,43259825,,DEFAULT,1773888480000,,wildcade,600,0.1,MSMIC,10000,,,,,Minimal,,,,Undetermined,,,SKKP,,1773871850000,,,0,100,0,0,P8,0807,SACC,1774009434000,1773876600000,1773885600000,F,Type 4 IC,Sunset,"15 Miles SE from Forest, MS",WF,FI,32.209917,-89.363783,,,{4D324121-E928-4870-9D40-4D7ADCB7C810},,0,1,,0,,,0,1,000289,ics209,100,100,"Forest, MS",Smith,MSMIC,28129,USFS,MSMNF,,USFS,Federal,Choctaw,,,9E,3,4N,SA22A,USFS,MSMNF,US-MS,,,Timber (Grass and Understory),Southern Rough,9,2026-MSMNF-000289,No Decision,,,,1773876350883,1774009434093,0,,,{4A44B069-8DA1-4BAD-BA5C-EA41923EB66C},a4d198c1-a2e4-4e04-bbbf-f6ef4b9dbce5,Type 4 Incident,-89.363783,32.209917
538692,43259829,,DEFAULT,1773884058000,1774316988000,firesponse,25,25,TXTIC,,,,,,,,,,Undetermined,Undetermined (remarks required),Not investigated,,,1773872362000,Type 4 Incident,,,,,,,,SACC,,,,,,Nest,,WF,FI,33.76541158,-98.56335247,,,{367577BD-59D3-455B-8625-3B213029B70F},,0,,,0,,,0,1,262682,firesponse,100,,,Archer,TXTIC,48009,SFS,TXTXS,,Private,Private,,,,,,,SA05,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2026-TXTXS-262682,No Decision,,,,1773876779493,1774881560420,0,,,{35602D73-CCB6-4DE9-A9C3-052104F9D956},d093b9f2-a0f6-4648-8541-e8e560e392aa,Type 4 Incident,-98.55385,33.76135
538694,43259831,,DEFAULT,1773874800000,1774112400000,wildcade,150,1,ARAOC,,,,,,,,,,Human,,,SKKN,,1773862980000,,1774112400000,,,,,PA,1542,SACC,,,,,,ROAD 2550,,WF,FI,35.565333,-98.450639,,,{B17B567B-5013-4DB2-98A1-5457E390461C},,0,1,,0,,,,1,000984,wildcade,,,,Blaine,ARAOC,40011,,,,Private,Private,,,,,,,SA02,BIA,OKCOA,US-OK,,,,,,2026-OKCOA-000984,No Decision,,,,1773877481350,1774114265057,0,,,{85EF7A68-0CD8-41C4-84C5-98CBDA33FE7E},e2e05ded-5f1f-45b4-904c-d3b7a6c995f6,Type 5 Incident,-98.450639,35.565333
538698,43259835,,DEFAULT,1773970800000,1774225800000,wildcade,36,10,UTUBC,,,,,,,,,,Human,,,SKKR,,1773871980000,,,,,,,,,GBCC,,,,,,Revola Dugway,,WF,FI,40.258137,-110.128915,,,{483A5CDE-1FFD-439A-9688-B4E60A400B79},,0,1,,0,,,,1,100039,wildcade,,,,Duchesne,UTUBC,49013,,,,Private,Private,,,,,,,GB29,DFF,UTNES,US-UT,,,,,,2026-UTNES-100039,No Decision,,,,1773878080150,1774288665663,0,,,{BEC34C3F-8E0D-421D-82C6-CE4A3FE4FDD6},2551aa38-9e37-4054-bf63-bc9047ad2c08,,-110.228283,40.26095
538702,43259839,,DEFAULT,1773877140000,,wildcade,175,0.1,MSMIC,,,,,,,,,,Human,,,SKKQ,,1773876966000,,,,,,,P8,0807,SACC,,,,,,Sandy Creek,,WF,FI,30.768889,-88.952222,,,{E0911F6A-8906-4D58-8076-59AEA67B2AE8},,0,1,,0,,,,1,000290,wildcade,,,,Stone,MSMIC,28131,USFS,MSMNF,,USFS,Federal,,,,,,,SA22A,USFS,MSMNF,US-MS,,,,,,2026-MSMNF-000290,No Decision,,,,1773879455220,1773883370700,0,,,{549FC350-943A-4632-B2D0-258AC6330EDC},7eac705f-eb8c-4ef7-8e53-7cae90692fce,Type 4 Incident,-88.952222,30.768889
538720,43259855,,DEFAULT,,,ics209,140,,FLFLSC,0,,,,,Minimal,,,,Undetermined,,,,,1773854100000,,,0,100,0,0,,,SACC,1774984348000,1774969200000,1774983600000,U,Type 5 IC,Cell Phone Tower  (15),"10 Miles SW from CROSS CITY, FL",WF,FI,,,,,{87B4D94F-F195-44EA-BADB-59C673AF2FC2},,0,,,0,,,0,1,260500142,ics209,80,100,Cross City,Dixie,FLFLSC,12029,,,,Private,Private,,,,,,,SA48,DVF,FLFLS,US-FL,,,Timber (Litter and Understory),,1,2026-FLFLS-260500142,No Decision,,,,1773887879967,1774984348653,0,,,{F1E11530-F434-4C4C-89C3-4A737081741F},2dd75703-b43a-45fa-b454-f7165b2e21da,Type 5 Incident,-83.1841667,29.5480556
538741,43259878,,DEFAULT,,,INFORM_Inspector,113.28,104,,,,,,,,,,,,,,SKKW,,1773885265000,,,,,,,,,,,,,,,Zamora Bend,,WF,FI,,,,,{BDEE108D-26F1-47F6-9299-06F352072FCB},,0,0,,0,,,,1,000022,INFORM_Inspector,,,,,,,,,,,,,,,,,,,USFWS,TXRGR,MX-TM,,,,,,2026-TXRGR-000022,No Decision,,,,1773921855330,1774450425450,0,,,{F0B4AB30-ADEA-476C-84DC-F42A043EA3B1},aa6fc6c7-cf59-4350-8ee2-f1cff65e1b6e,,-98.48138889,26.20111111
538764,43259903,,DEFAULT,1773883800000,,wildcade,154.8,154.8,ARAOC,6500,,,,,Minimal,,,,Undetermined,,,SKKY,,1773871020000,,,0,100,0,0,PA,1542,SACC,1773926207000,1773871200000,1773925200000,F,Type 5 IC,FOUR,"6 Miles N from Hanna, OK",WF,FI,35.2875,-95.889167,,,{CACB960C-FAF8-42EC-BFF8-FBA6F80CAD45},,0,1,,0,,,0,1,000998,ics209,100,100,,McIntosh,ARAOC,40091,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,Timber (Grass and Understory),Tall Grass (2.5 feet),15,2026-OKOMA-000998,No Decision,,,,1773925878483,1773926207733,0,,,{6C8BBC57-C6F4-494B-9610-87DC550A8CDD},6852348a-52e1-40b5-b4d4-e1fcb3d4f16c,Type 5 Incident,-95.889167,35.2875
538786,43259923,,DEFAULT,1774285200000,1774458000000,wildcade,16.31,1,ARAOC,,,,,,,,,,Human,,,SKKZ,,1773857040000,,1774630800000,,,,,PA,1542,SACC,,,,,,SLAB,,WF,FI,36.618079,-96.238766,,,{77E8C53C-E534-41B5-B513-193C81D9FC85},,0,1,0,0,0,0,,1,001000,wildcade,,,,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,,,,2026-OKOSA-001000,No Decision,,,,1773927550750,1775247011830,0,,,{F08D397A-A37A-4EEF-B530-4BE8EAD4EC9A},bd5b8505-e5ea-40eb-8751-e90e37775b20,Type 4 Incident,-96.238766,36.618079
538868,43260005,,DEFAULT,1773877500000,1773877500000,wildcade,12.5,12.5,ARAOC,,,,,,,,,,Human,,,SKLX,,1773872400000,,,,,,,PA,1542,SACC,,,,,,680 RD,,WF,FI,36.028633,-98.494339,,,{20AB9789-C011-4423-8C31-45FEF7BB1AA0},,0,1,,0,,,,1,001007,INFORM_Inspector,,,,Blaine,ARAOC,40011,,,,Private,Private,,,,,,,SA02,BIA,OKCOA,US-OK,,,,,,2026-OKCOA-001007,No Decision,,,,1773942206600,1775234321030,0,,,{6FEF52ED-3CF8-46C1-B2AD-24CF3B1FE36E},cae75ae8-52b8-4140-952c-3c62b8990033,Type 5 Incident,-98.494339,36.028633
538880,43260018,,DEFAULT,,,wildcade,1752,4.2,FLFIC,300000,,,,,Minimal,,Smoldering,Smoldering,Human,,,SKPJ,,1773942840000,,,0,0,100,0,P8,0805,SACC,1775256271000,1775214000000,1775255400000,U,Type 4 IC,Mill Pond,"3 Miles S from Telogia, FL",WF,FI,30.310367,-84.812867,,,{AC523A39-8411-4F7D-8F4D-FCEFA14E931D},,0,1,0,0,0,0,0,1,000860,ics209,70,0,Telogia,Liberty,FLFIC,12077,USFS,FLFNF,,USFS,Federal,,,,,,,SA47,USFS,FLFNF,US-FL,,,Southern Rough,Short Grass (1 foot),10,2026-FLFNF-000860,No Decision,,,,1773945582010,1775256271597,0,,,{1AC34993-7E42-404C-AC44-29A4C05B00A4},a31ca897-a3b5-4248-bbd9-c96463bfd856,Type 4 Incident,-84.812867,30.310367
538884,43260021,,DEFAULT,1774281600000,1774281600000,wildcade,19,1,COPBC,,,,,,,,,,Human,,,SKMD,,1773943740000,,,,,,,PN,1542,RMCC,,,,,,Apishapa River,,WF,FI,38.130502,-104.014779,,,{2792A4ED-984D-4E30-A0E5-894AF8C06F5D},,0,1,0,0,0,0,,1,000308,wildcade,,,,Otero,COPBC,08089,,,,Private,Private,,,,,,,RM27,C&L,COOTX,US-CO,,,,,,2026-COOTX-000308,No Decision,,,,1773946739083,1774469646530,0,,,{FDCBDB32-A2AA-49FC-95BD-EFD5589FC1EA},3de28f77-cb1a-471f-a159-cd36303531b7,,-103.965,38.1065
538886,43260023,,DEFAULT,1774033620000,1774891560000,wildcade,62,50,MOMOC,,,,,,,,,,Undetermined,,,SKMA,,1773944820000,,1774891620000,,,,,P9,0905,EACC,,,,,,Maloney,,WF,FI,36.777056,-92.70252,,,{7A32462C-B812-4C25-8871-FC91AEFA264D},,0,1,0,0,0,0,,1,000207,wildcade,,,,Ozark,MOMOC,29153,USFS,MOMTF,,USFS,Federal,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2026-MOMTF-000207,No Decision,,,,1773947301320,1774891646660,0,,,{B7AEF0C7-4855-440E-A16F-16AA4E0A2AF6},9b794334-4019-4b0e-98c8-5e5e2f98e255,Type 5 Incident,-92.698383,36.76995
538891,43260028,,DEFAULT,,,wildcade,21,1,ARAOC,,,,,,,,,,Human,,,SKMB,,1773947925000,,,,,,,PA,1542,SACC,,,,,,BUCKHORN,,WF,FI,34.4508,-96.978,,,{359CEEBA-E0B8-49EA-8231-34F86D17CF34},,0,1,,0,,,,1,001011,wildcade,,,,Murray,ARAOC,40099,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-001011,No Decision,,,,1773947968250,1774011323083,0,,,{E8699445-8C6C-47AD-A8A4-5853F4698E72},ebdc9af3-2937-44aa-9539-42f2d9aa6fb6,Type 4 Incident,-96.978,34.4508
